full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc
34,18.0,8.0,,,,,,,Investment,Matushkino,4400000
41,25.0,2.0,,,,,,,Investment,Moskvorech'e-Saburovo,6300000
43,29.0,3.0,,,,,,,Investment,Zjuzino,3000000
41,22.0,3.0,,,,,,,Investment,Krasnosel'skoe,10400000
34,21.0,8.0,,,,,,,Investment,Orehovo-Borisovo Juzhnoe,4800000
23,16.0,4.0,,,,,,,Investment,Jaroslavskoe,990000
63,33.0,13.0,,,,,,,Investment,Beskudnikovskoe,9000000
37,19.0,9.0,,,,,,,Investment,Chertanovo Juzhnoe,7150000
90,55.0,8.0,,,,,,,Investment,Juzhnoe Butovo,11800000
35,18.0,7.0,,,,,,,Investment,Horoshevo-Mnevniki,6000000
39,20.0,2.0,,,,,,,Investment,Krjukovo,4170000
57,56.0,8.0,,,,,,,Investment,Presnenskoe,2500000
34,19.0,,,,,,,,Investment,Izmajlovo,4480000
59,37.0,4.0,,,,,,,Investment,Ivanovskoe,1000000
66,39.0,9.0,,,,,,,Investment,Lianozovo,12000000
53,28.0,2.0,,,,,,,Investment,Ljublino,6800000
30,17.0,1.0,,,,,,,Investment,Bogorodskoe,3900000
35,14.0,5.0,,,,,,,Investment,Novo-Peredelkino,2000000
74,45.0,1.0,,,,,,,Investment,Donskoe,8800000
100,72.0,3.0,,,,,,,Investment,Izmajlovo,14000000
34,20.0,9.0,,,,,,,Investment,Otradnoe,4900000
79,44.0,2.0,,,,,,,Investment,Hovrino,10500000
60,34.0,17.0,,,,,,,Investment,Cheremushki,11500000
63,43.0,7.0,,,,,,,Investment,Kon'kovo,9344000
34,20.0,3.0,,,,,,,Investment,Caricyno,5800000
129,80.0,3.0,,,,,,,Investment,Lomonosovskoe,25500000
34,22.0,4.0,,,,,,,Investment,Juzhnoe Medvedkovo,4950000
44,27.0,1.0,,,,,,,Investment,Severnoe Medvedkovo,6000000
40,21.0,6.0,,,,,,,Investment,Jaroslavskoe,5300000
36,19.0,2.0,,,,,,,Investment,Kotlovka,5500000
43,27.0,2.0,,,,,,,Investment,Savelovskoe,998000
39,21.0,12.0,,,,,,,Investment,Ljublino,5344000
34,19.0,16.0,,,,,,,Investment,Teplyj Stan,2000000
35,14.0,4.0,,,,,,,Investment,Donskoe,1000000
54,33.0,6.0,,,,,,,Investment,Nagatino-Sadovniki,7700000
43,28.0,2.0,,,,,,,Investment,Ljublino,5380000
30,18.0,5.0,,,,,,,Investment,Perovo,2000000
46,30.0,1.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,6000000
130,114.0,2.0,,,,,,,Investment,Hamovniki,20792832
45,27.0,2.0,,,,,,,Investment,Donskoe,5500000
38,19.0,10.0,,,,,,,Investment,Ljublino,5890000
31,18.0,6.0,,,,,,,Investment,Nagatinskij Zaton,4700000
41,27.0,3.0,,,,,,,Investment,Gol'janovo,5500000
45,28.0,1.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,5850000
74,45.0,5.0,,,,,,,Investment,Jakimanka,10700000
51,30.0,9.0,,,,,,,Investment,Hovrino,8500000
35,19.0,4.0,,,,,,,Investment,Novogireevo,4950000
34,20.0,8.0,,,,,,,Investment,Pokrovskoe Streshnevo,5750000
44,27.0,2.0,,,,,,,Investment,Vostochnoe Degunino,5600000
38,24.0,1.0,,,,,,,Investment,Mozhajskoe,6300000
74,45.0,15.0,,,,,,,Investment,Troparevo-Nikulino,14200000
54,32.0,7.0,,,,,,,Investment,Vnukovo,990000
45,30.0,6.0,,,,,,,Investment,Birjulevo Zapadnoe,5050000
52,30.0,2.0,,,,,,,Investment,Birjulevo Vostochnoe,2000000
58,42.0,2.0,,,,,,,Investment,Jasenevo,7700000
45,30.0,4.0,,,,,,,Investment,Metrogorodok,5400000
22,14.0,9.0,,,,,,,Investment,Dmitrovskoe,3500000
40,20.0,3.0,,,,,,,Investment,Kotlovka,6900000
52,32.0,9.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,1000000
41,21.0,7.0,,,,,,,Investment,Nagatinskij Zaton,6300000
51,50.0,8.0,,,,,,,Investment,Novokosino,7250000
38,23.0,5.0,,,,,,,Investment,Tekstil'shhiki,6000000
31,19.0,7.0,,,,,,,Investment,Dorogomilovo,3000000
32,18.0,4.0,,,,,,,Investment,Horoshevo-Mnevniki,5700000
95,61.0,3.0,,,,,,,Investment,Rjazanskij,14300000
42,28.0,7.0,,,,,,,Investment,Juzhnoe Medvedkovo,5650000
37,19.0,14.0,,,,,,,Investment,Beskudnikovskoe,5500000
32,18.0,8.0,,,,,,,Investment,Jaroslavskoe,4645109
45,29.0,2.0,,,,,,,Investment,Ivanovskoe,6202000
30,18.0,2.0,,,,,,,Investment,Preobrazhenskoe,5120000
50,29.0,12.0,,,,,,,Investment,Nagatino-Sadovniki,990000
68,30.0,7.0,,,,,,,Investment,Nagatino-Sadovniki,13186113
42,27.0,5.0,,,,,,,Investment,Bogorodskoe,5401514
77,46.0,12.0,,,,,,,Investment,Jaroslavskoe,10500000
47,27.0,1.0,,,,,,,Investment,Tekstil'shhiki,5700000
99,63.0,4.0,,,,,,,Investment,Vostochnoe Izmajlovo,13200000
31,21.0,2.0,,,,,,,Investment,Levoberezhnoe,5000000
36,16.0,17.0,,,,,,,Investment,Juzhnoe Medvedkovo,6391772
38,17.0,4.0,,,,,,,Investment,Koptevo,1933333
60,34.0,17.0,,,,,,,Investment,Brateevo,8500000
38,38.0,7.0,,,,,,,Investment,Solncevo,5200000
52,30.0,8.0,,,,,,,Investment,Taganskoe,10600000
111,72.0,9.0,,,,,,,Investment,Zjuzino,999000
34,19.0,6.0,,,,,,,Investment,Mar'ina Roshha,6800000
57,42.0,9.0,,,,,,,Investment,Birjulevo Zapadnoe,5700000
32,18.0,1.0,,,,,,,Investment,Akademicheskoe,5300000
131,69.0,17.0,,,,,,,Investment,Solncevo,12400000
55,34.0,3.0,,,,,,,Investment,Beskudnikovskoe,2000000
36,16.0,15.0,,,,,,,Investment,Levoberezhnoe,5625000
34,21.0,9.0,,,,,,,Investment,Taganskoe,2000000
54,53.0,17.0,,,,,,,Investment,Marfino,990000
49,34.0,9.0,,,,,,,Investment,Jaroslavskoe,6500000
45,29.0,,,,,,,,Investment,Chertanovo Severnoe,5700000
47,26.0,2.0,,,,,,,Investment,Hamovniki,11000000
108,57.0,4.0,,,,,,,Investment,Mar'ino,14200000
53,30.0,10.0,,,,,,,Investment,Silino,5850000
80,46.0,16.0,,,,,,,Investment,Severnoe Butovo,15000000
50,30.0,17.0,,,,,,,Investment,Shhukino,12300000
36,36.0,22.0,,,,,,,Investment,Otradnoe,5490400
53,32.0,4.0,,,,,,,Investment,Alekseevskoe,9800000
60,39.0,7.0,,,,,,,Investment,Juzhnoe Medvedkovo,2000000
28,11.0,1.0,,,,,,,Investment,Basmannoe,6300000
37,18.0,4.0,,,,,,,Investment,Brateevo,2000000
32,15.0,,,,,,,,Investment,Nizhegorodskoe,4000000
30,18.0,2.0,,,,,,,Investment,Filevskij Park,5400000
47,30.0,3.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,6700000
31,21.0,7.0,,,,,,,Investment,Cheremushki,5900000
34,14.0,2.0,,,,,,,Investment,Vostochnoe Degunino,1000000
51,30.0,11.0,,,,,,,Investment,Vyhino-Zhulebino,6500000
35,19.0,4.0,,,,,,,Investment,Nagatinskij Zaton,6450000
52,30.0,5.0,,,,,,,Investment,Severnoe Tushino,7800000
32,18.0,5.0,,,,,,,Investment,Otradnoe,1000000
32,18.0,3.0,,,,,,,Investment,Pechatniki,4320000
32,13.0,2.0,,,,,,,Investment,Fili Davydkovo,7600000
38,23.0,1.0,,,,,,,Investment,Losinoostrovskoe,4950000
34,18.0,1.0,,,,,,,Investment,Sviblovo,5300000
62,44.0,7.0,,,,,,,Investment,Chertanovo Juzhnoe,8100000
42,21.0,1.0,,,,,,,Investment,Taganskoe,7175000
35,21.0,1.0,,,,,,,Investment,Sviblovo,4800000
59,36.0,11.0,,,,,,,Investment,Krasnosel'skoe,11200000
35,19.0,2.0,,,,,,,Investment,Mar'ina Roshha,5200000
30,19.0,5.0,,,,,,,Investment,Izmajlovo,4700000
39,17.0,8.0,,,,,,,Investment,Severnoe Medvedkovo,1000000
32,18.0,9.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,4950000
38,20.0,10.0,,,,,,,Investment,Obruchevskoe,7200000
82,44.0,16.0,,,,,,,Investment,Akademicheskoe,2000000
31,17.0,5.0,,,,,,,Investment,Sokolinaja Gora,4500000
44,28.0,6.0,,,,,,,Investment,Chertanovo Juzhnoe,2990000
54,37.0,1.0,,,,,,,Investment,Ajeroport,8400000
55,30.0,3.0,,,,,,,Investment,Mozhajskoe,8800000
38,19.0,2.0,,,,,,,Investment,Presnenskoe,7650000
44,27.0,1.0,,,,,,,Investment,Severnoe Medvedkovo,5500000
35,35.0,12.0,,,,,,,Investment,Veshnjaki,4900000
53,30.0,7.0,,,,,,,Investment,Kapotnja,5850000
42,27.0,3.0,,,,,,,Investment,Juzhnoe Tushino,5050000
39,20.0,9.0,,,,,,,Investment,Mar'ino,5500000
57,33.0,6.0,,,,,,,Investment,Zapadnoe Degunino,6900000
32,18.0,5.0,,,,,,,Investment,Severnoe Medvedkovo,5450000
40,24.0,3.0,,,,,,,Investment,Horoshevo-Mnevniki,6600000
34,13.0,10.0,,,,,,,Investment,Jakimanka,990000
39,21.0,9.0,,,,,,,Investment,Savelki,4300000
51,30.0,12.0,,,,,,,Investment,Vostochnoe Degunino,7800000
32,15.0,9.0,,,,,,,Investment,Gol'janovo,1000000
73,,14.0,,,,,,,OwnerOccupier,Bogorodskoe,10100958
53,30.0,10.0,,,,,,,Investment,Teplyj Stan,7250000
70,36.0,9.0,,,,,,,OwnerOccupier,Bogorodskoe,9672200
59,38.0,4.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,8400000
43,28.0,7.0,,,,,,,Investment,Izmajlovo,7300000
57,33.0,10.0,,,,,,,Investment,Brateevo,2000000
35,19.0,5.0,,,,,,,Investment,Ochakovo-Matveevskoe,5400000
54,28.0,6.0,,,,,,,Investment,Perovo,6400000
77,45.0,11.0,,,,,,,Investment,Novogireevo,9100000
31,19.0,2.0,,,,,,,Investment,Caricyno,4400000
60,36.0,1.0,,,,,,,Investment,Troparevo-Nikulino,8400000
36,19.0,11.0,,,,,,,Investment,Kosino-Uhtomskoe,5100000
38,23.0,7.0,,,,,,,Investment,Kuz'minki,6000000
75,44.0,16.0,,,,,,,Investment,Perovo,11200000
34,20.0,8.0,,,,,,,Investment,Timirjazevskoe,1000000
43,26.0,4.0,,,,,,,Investment,Severnoe Izmajlovo,5800000
34,21.0,4.0,,,,,,,Investment,Bogorodskoe,1500000
35,19.0,13.0,,,,,,,Investment,Sokolinaja Gora,2000000
37,19.0,16.0,,,,,,,Investment,Dmitrovskoe,4250000
34,20.0,6.0,,,,,,,Investment,Chertanovo Central'noe,5500000
36,21.0,8.0,,,,,,,Investment,Otradnoe,990000
36,18.0,4.0,,,,,,,Investment,Bogorodskoe,990000
44,31.0,5.0,,,,,,,Investment,Levoberezhnoe,1000000
57,34.0,2.0,,,,,,,Investment,Pechatniki,7200000
30,16.0,1.0,,,,,,,Investment,Severnoe Izmajlovo,4500000
39,20.0,15.0,,,,,,,Investment,Severnoe Butovo,5700000
38,19.0,9.0,,,,,,,Investment,Krjukovo,4250000
32,16.0,8.0,,,,,,,Investment,Chertanovo Severnoe,1800000
31,21.0,2.0,,,,,,,Investment,Kuz'minki,4500000
51,30.0,9.0,,,,,,,Investment,Vyhino-Zhulebino,2000000
35,20.0,1.0,,,,,,,Investment,Butyrskoe,5200000
80,53.0,10.0,,,,,,,Investment,Nekrasovka,8300000
41,18.0,8.0,,,,,,,Investment,Juzhnoe Butovo,990000
66,64.0,14.0,,,,,,,Investment,Ochakovo-Matveevskoe,8900000
37,18.0,8.0,,,,,,,Investment,Chertanovo Juzhnoe,6000000
32,17.0,6.0,,,,,,,Investment,Birjulevo Zapadnoe,4414000
50,30.0,3.0,,,,,,,Investment,Rjazanskij,6300000
60,37.0,13.0,,,,,,,Investment,Teplyj Stan,10188000
44,25.0,10.0,,,,,,,Investment,Sokol,8200000
63,35.0,4.0,,,,,,,Investment,Ajeroport,12000000
37,22.0,4.0,,,,,,,Investment,Bogorodskoe,6000000
37,19.0,14.0,,,,,,,Investment,Juzhnoe Butovo,4200000
37,19.0,9.0,,,,,,,Investment,Nekrasovka,779396
43,26.0,3.0,,,,,,,Investment,Pechatniki,4700000
60,24.0,12.0,,,,,,,Investment,Juzhnoe Tushino,4400000
45,28.0,3.0,,,,,,,Investment,Levoberezhnoe,5800000
78,44.0,7.0,,,,,,,Investment,Mar'ino,10250000
126,86.0,9.0,,,,,,,Investment,Presnenskoe,13400000
64,40.0,6.0,,,,,,,Investment,Bibirevo,9800000
38,19.0,10.0,,,,,,,Investment,Filevskij Park,5800000
38,23.0,7.0,,,,,,,Investment,Hovrino,6100000
32,20.0,1.0,,,,,,,Investment,Caricyno,4500000
48,31.0,4.0,,,,,,,Investment,Savelki,5200000
112,75.0,4.0,,,,,,,Investment,Dorogomilovo,21000000
43,26.0,5.0,,,,,,,Investment,Gol'janovo,1100000
37,23.0,4.0,,,,,,,Investment,Mar'ina Roshha,6650000
34,16.0,2.0,,,,,,,Investment,Dorogomilovo,9200000
35,19.0,10.0,,,,,,,Investment,Novogireevo,5800000
74,45.0,13.0,,,,,,,Investment,Juzhnoe Butovo,9500000
34,19.0,13.0,,,,,,,Investment,Kuncevo,990000
58,30.0,3.0,,,,,,,Investment,Staroe Krjukovo,1050000
36,18.0,15.0,,,,,,,Investment,Kosino-Uhtomskoe,4500000
76,44.0,8.0,,,,,,,Investment,Kosino-Uhtomskoe,8200000
30,16.0,4.0,,,,,,,Investment,Rjazanskij,4150000
53,37.0,9.0,,,,,,,Investment,Juzhnoportovoe,9100000
110,,26.0,,,,,,,OwnerOccupier,Juzhnoportovoe,16118400
33,19.0,2.0,,,,,,,Investment,Babushkinskoe,1000000
92,63.0,5.0,,,,,,,Investment,Troparevo-Nikulino,17500000
39,21.0,2.0,,,,,,,Investment,Severnoe Butovo,5500000
29,15.0,1.0,,,,,,,Investment,Perovo,5000000
42,26.0,2.0,,,,,,,Investment,Preobrazhenskoe,5400000
44,28.0,5.0,,,,,,,Investment,Preobrazhenskoe,6200000
125,66.0,6.0,,,,,,,Investment,Juzhnoe Medvedkovo,18408464
44,27.0,1.0,,,,,,,Investment,Jaroslavskoe,2750000
44,28.0,3.0,,,,,,,Investment,Horoshevo-Mnevniki,999000
70,49.0,16.0,,,,,,,Investment,Matushkino,340000
32,20.0,3.0,,,,,,,Investment,Zjuzino,4800000
38,19.0,9.0,,,,,,,Investment,Severnoe Butovo,6300000
38,19.0,4.0,,,,,,,Investment,Juzhnoe Butovo,2000000
36,17.0,19.0,,,,,,,Investment,Otradnoe,1000000
44,14.0,5.0,,,,,,,Investment,Kotlovka,900000
34,19.0,16.0,,,,,,,Investment,Staroe Krjukovo,4150000
74,44.0,17.0,,,,,,,Investment,Mitino,9100000
76,44.0,1.0,,,,,,,Investment,Severnoe Medvedkovo,1000000
53,32.0,1.0,,,,,,,Investment,Krylatskoe,7900000
38,36.0,6.0,,,,,,,Investment,Rostokino,5800000
74,43.0,5.0,,,,,,,Investment,Severnoe Butovo,1000000
35,14.0,1.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,5000000
42,15.0,8.0,,,,,,,Investment,Moskvorech'e-Saburovo,2000000
37,19.0,17.0,,,,,,,Investment,Hovrino,1000000
106,63.0,18.0,,,,,,,Investment,Rjazanskij,5744772
63,44.0,,,,,,,,Investment,Teplyj Stan,9100000
59,41.0,4.0,,,,,,,Investment,Gagarinskoe,12400000
38,18.0,2.0,,,,,,,Investment,Izmajlovo,4100000
34,14.0,3.0,,,,,,,Investment,Hovrino,4700000
55,29.0,4.0,,,,,,,Investment,Kosino-Uhtomskoe,7500000
46,31.0,5.0,,,,,,,Investment,Savelki,5000000
39,20.0,1.0,,,,,,,Investment,Otradnoe,5500000
72,43.0,1.0,,,,,,,Investment,Filevskij Park,6650000
95,55.0,22.0,,,,,,,Investment,Krylatskoe,18300000
40,26.0,4.0,,,,,,,Investment,Kuncevo,1000000
34,19.0,11.0,,,,,,,Investment,Veshnjaki,5550000
35,16.0,16.0,,,,,,,Investment,Mozhajskoe,1007000
38,19.0,14.0,,,,,,,Investment,Orehovo-Borisovo Juzhnoe,1000000
126,63.0,5.0,,,,,,,Investment,Fili Davydkovo,26700000
38,18.0,5.0,,,,,,,Investment,Severnoe Izmajlovo,6300000
87,51.0,8.0,,,,,,,Investment,Perovo,11500000
31,21.0,2.0,,,,,,,Investment,Kuz'minki,4900000
37,19.0,16.0,,,,,,,Investment,Krjukovo,4100000
36,21.0,2.0,,,,,,,Investment,Preobrazhenskoe,5750000
43,26.0,5.0,,,,,,,Investment,Mozhajskoe,1000000
45,28.0,4.0,,,,,,,Investment,Akademicheskoe,6500000
35,20.0,9.0,,,,,,,Investment,Kuz'minki,5200000
44,27.0,8.0,,,,,,,Investment,Severnoe Tushino,2000000
32,14.0,5.0,,,,,,,Investment,Prospekt Vernadskogo,5940000
40,20.0,10.0,,,,,,,Investment,Ljublino,5800000
43,19.0,11.0,,,,,,,Investment,Kuz'minki,6300000
52,30.0,11.0,,,,,,,Investment,Severnoe Butovo,2000000
45,31.0,2.0,,,,,,,Investment,Horoshevo-Mnevniki,1050000
29,28.0,5.0,,,,,,,Investment,Perovo,4600000
32,17.0,1.0,,,,,,,Investment,Bogorodskoe,5100000
44,29.0,1.0,,,,,,,Investment,Koptevo,1000000
44,28.0,1.0,,,,,,,Investment,Novogireevo,5150000
59,37.0,7.0,,,,,,,Investment,Veshnjaki,5500000
37,18.0,5.0,,,,,,,Investment,Strogino,6200000
49,34.0,9.0,,,,,,,Investment,Nagornoe,5500000
56,41.0,1.0,,,,,,,Investment,Shhukino,8600000
73,45.0,1.0,,,,,,,Investment,Krylatskoe,3466666
32,18.0,2.0,,,,,,,Investment,Teplyj Stan,1500000
35,18.0,1.0,,,,,,,Investment,Ostankinskoe,6300000
41,18.0,4.0,,,,,,,Investment,Golovinskoe,5450000
42,26.0,3.0,,,,,,,Investment,Perovo,5550000
32,20.0,2.0,,,,,,,Investment,Juzhnoportovoe,5370000
51,28.0,14.0,,,,,,,Investment,Preobrazhenskoe,8200000
40,14.0,9.0,,,,,,,Investment,Kurkino,7000000
78,39.0,7.0,,,,,,,Investment,Sokol'niki,17381290
78,46.0,1.0,,,,,,,Investment,Juzhnoe Butovo,9400000
33,17.0,2.0,,,,,,,Investment,Koptevo,4900000
59,33.0,2.0,,,,,,,Investment,Dmitrovskoe,3850000
72,44.0,4.0,,,,,,,Investment,Shhukino,6350000
78,43.0,14.0,,,,,,,Investment,Kosino-Uhtomskoe,8579000
33,19.0,8.0,,,,,,,Investment,Veshnjaki,4600000
36,19.0,6.0,,,,,,,Investment,Chertanovo Severnoe,4000000
12,8.0,4.0,,,,,,,Investment,Horoshevo-Mnevniki,3150000
39,19.0,8.0,,,,,,,Investment,Mar'ino,990000
34,19.0,9.0,,,,,,,Investment,Pechatniki,5200000
62,39.0,11.0,,,,,,,Investment,Tekstil'shhiki,4200000
53,30.0,4.0,,,,,,,Investment,Solncevo,7100000
55,36.0,2.0,,,,,,,Investment,Kuz'minki,6700000
37,19.0,17.0,,,,,,,Investment,Sviblovo,6650000
38,19.0,2.0,,,,,,,Investment,Silino,4400000
56,32.0,20.0,,,,,,,Investment,Obruchevskoe,2000000
62,44.0,5.0,,,,,,,Investment,Butyrskoe,6000000
34,21.0,7.0,,,,,,,Investment,Birjulevo Vostochnoe,990000
39,23.0,11.0,,,,,,,Investment,Caricyno,5600000
38,37.0,14.0,,,,,,,Investment,Krylatskoe,7400000
37,18.0,,,,,,,,Investment,Juzhnoe Butovo,5850000
57,33.0,,,,,,,,Investment,Shhukino,8000000
57,30.0,5.0,,,,,,,Investment,Tverskoe,10500000
72,44.0,5.0,,,,,,,Investment,Taganskoe,2000000
51,30.0,17.0,,,,,,,Investment,Krjukovo,1387500
34,19.0,3.0,,,,,,,Investment,Kapotnja,4250000
76,40.0,4.0,,,,,,,Investment,Horoshevskoe,16750000
32,16.0,4.0,,,,,,,Investment,Orehovo-Borisovo Juzhnoe,5800000
28,11.0,6.0,,,,,,,Investment,Krasnosel'skoe,7217000
38,21.0,3.0,,,,,,,Investment,Rostokino,4500000
41,24.0,1.0,,,,,,,Investment,Vojkovskoe,6800000
92,92.0,3.0,,,,,,,Investment,Zamoskvorech'e,24000000
39,20.0,1.0,,,,,,,Investment,Dmitrovskoe,4990000
33,18.0,5.0,,,,,,,Investment,Mozhajskoe,4830000
35,17.0,5.0,,,,,,,Investment,Juzhnoe Medvedkovo,5200000
30,18.0,3.0,,,,,,,Investment,Sokolinaja Gora,4650000
97,95.0,7.0,,,,,,,Investment,Kosino-Uhtomskoe,9200000
32,14.0,2.0,,,,,,,Investment,Basmannoe,9000000
41,38.0,10.0,,,,,,,Investment,Lianozovo,5400000
44,28.0,14.0,,,,,,,Investment,Dmitrovskoe,5450000
30,18.0,2.0,,,,,,,Investment,Pokrovskoe Streshnevo,5300000
57,40.0,2.0,,,,,,,Investment,Vojkovskoe,6850000
46,29.0,11.0,,,,,,,Investment,Zapadnoe Degunino,6100000
38,17.0,25.0,,,,,,,Investment,Otradnoe,4250000
31,20.0,5.0,,,,,,,Investment,Pokrovskoe Streshnevo,5000000
87,65.0,3.0,,,,,,,Investment,Ajeroport,7100000
43,28.0,2.0,,,,,,,Investment,Novogireevo,5250000
30,18.0,1.0,,,,,,,Investment,Gol'janovo,4400000
37,23.0,4.0,,,,,,,Investment,Tekstil'shhiki,500000
34,19.0,8.0,,,,,,,Investment,Veshnjaki,4950000
73,45.0,15.0,,,,,,,Investment,Juzhnoe Butovo,9270000
57,57.0,3.0,,,,,,,Investment,Tekstil'shhiki,8300000
57,33.0,10.0,,,,,,,Investment,Ostankinskoe,1000000
36,21.0,3.0,,,,,,,Investment,Bogorodskoe,4900000
63,43.0,7.0,,,,,,,Investment,Savelovskoe,10500000
31,20.0,2.0,,,,,,,Investment,Zjuzino,4800000
35,20.0,3.0,,,,,,,Investment,Zjuzino,5700000
44,28.0,3.0,,,,,,,Investment,Presnenskoe,7000000
38,19.0,16.0,,,,,,,Investment,Alekseevskoe,8000000
56,56.0,2.0,,,,,,,Investment,Timirjazevskoe,1000000
53,32.0,16.0,,,,,,,Investment,Jasenevo,7900000
72,38.0,29.0,,,,,,,OwnerOccupier,Bogorodskoe,8965200
47,30.0,10.0,,,,,,,Investment,Altuf'evskoe,7000000
27,11.0,3.0,,,,,,,Investment,Jasenevo,4500000
75,46.0,16.0,,,,,,,Investment,Novo-Peredelkino,1100000
36,19.0,3.0,,,,,,,Investment,Timirjazevskoe,5700000
77,44.0,22.0,,,,,,,Investment,Severnoe Medvedkovo,11400000
45,28.0,12.0,,,,,,,Investment,Caricyno,6450000
32,21.0,1.0,,,,,,,Investment,Zjuzino,4815040
60,34.0,2.0,,,,,,,Investment,Kurkino,8500000
38,19.0,17.0,,,,,,,Investment,Mozhajskoe,6900000
39,21.0,,,,,,,,Investment,Vyhino-Zhulebino,995000
38,16.0,9.0,,,,,,,Investment,Filevskij Park,7000000
32,20.0,4.0,,,,,,,Investment,Taganskoe,4650000
50,29.0,4.0,,,,,,,Investment,Juzhnoe Butovo,7899618
37,22.0,1.0,,,,,,,Investment,Kotlovka,2000000
58,33.0,4.0,,,,,,,Investment,Lefortovo,8300000
37,22.0,5.0,,,,,,,Investment,Krasnosel'skoe,6200000
53,32.0,4.0,,,,,,,Investment,Mitino,8650000
17,11.0,5.0,,,,,,,Investment,Altuf'evskoe,3700000
62,37.0,12.0,,,,,,,Investment,Lianozovo,7950000
53,30.0,7.0,,,,,,,Investment,Vyhino-Zhulebino,8750000
44,28.0,14.0,,,,,,,Investment,Jaroslavskoe,5850000
33,17.0,4.0,,,,,,,Investment,Severnoe Izmajlovo,4750000
50,30.0,7.0,,,,,,,Investment,Kuz'minki,8000000
36,20.0,10.0,,,,,,,Investment,Ochakovo-Matveevskoe,5500000
76,50.0,5.0,,,,,,,Investment,Perovo,11500000
67,37.0,4.0,,,,,,,Investment,Nizhegorodskoe,6800000
167,,32.0,,,,,,,OwnerOccupier,Jakimanka,23435712
45,27.0,6.0,,,,,,,Investment,Ivanovskoe,2850000
38,24.0,7.0,,,,,,,Investment,Horoshevo-Mnevniki,990000
114,70.0,13.0,,,,,,,Investment,Novogireevo,23500000
38,19.0,3.0,,,,,,,Investment,Krjukovo,4300000
37,22.0,4.0,,,,,,,Investment,Bogorodskoe,6000000
40,40.0,3.0,,,,,,,OwnerOccupier,Severnoe Tushino,6095200
43,28.0,2.0,,,,,,,Investment,Novogireevo,6200000
38,19.0,1.0,,,,,,,Investment,Nagatino-Sadovniki,5640000
56,34.0,4.0,,,,,,,Investment,Novogireevo,6600000
37,24.0,6.0,,,,,,,Investment,Golovinskoe,5800000
39,19.0,12.0,,,,,,,Investment,Mar'ino,6150000
34,16.0,3.0,,,,,,,Investment,Tekstil'shhiki,5000000
38,19.0,9.0,,,,,,,Investment,Ramenki,7150000
45,30.0,1.0,,,,,,,Investment,Bibirevo,6300000
32,21.0,5.0,,,,,,,Investment,Perovo,4500000
42,17.0,4.0,,,,,,,Investment,Lianozovo,5500000
76,45.0,2.0,,,,,,,Investment,Matushkino,8400000
118,62.0,5.0,,,,,,,Investment,Kon'kovo,990000
76,45.0,13.0,,,,,,,Investment,Zjablikovo,9800000
45,29.0,3.0,,,,,,,Investment,Lianozovo,6200000
76,45.0,5.0,,,,,,,Investment,Mitino,11700000
47,28.0,9.0,,,,,,,Investment,Severnoe Izmajlovo,6250000
46,20.0,23.0,,,,,,,Investment,Pechatniki,7400000
30,16.0,6.0,,,,,,,Investment,Severnoe Izmajlovo,5000000
83,44.0,6.0,,,,,,,Investment,Sokolinaja Gora,3965000
58,42.0,9.0,,,,,,,Investment,Taganskoe,11000000
136,89.0,5.0,,,,,,,Investment,Meshhanskoe,2060000
67,67.0,10.0,,,,,,,OwnerOccupier,Severnoe Tushino,9464000
51,29.0,4.0,,,,,,,Investment,Juzhnoe Medvedkovo,2000000
37,18.0,4.0,,,,,,,Investment,Taganskoe,1000000
55,37.0,6.0,,,,,,,Investment,Chertanovo Severnoe,8500000
76,45.0,13.0,,,,,,,Investment,Zjablikovo,1300000
32,18.0,3.0,,,,,,,Investment,Zjablikovo,5200000
35,20.0,5.0,,,,,,,Investment,Rjazanskij,5600000
33,18.0,8.0,,,,,,,Investment,Chertanovo Juzhnoe,1000000
37,18.0,4.0,,,,,,,Investment,Caricyno,5450000
28,16.0,1.0,,,,,,,Investment,Danilovskoe,5500000
38,19.0,17.0,,,,,,,Investment,Severnoe,5100000
45,30.0,3.0,,,,,,,Investment,Otradnoe,7485000
38,37.0,6.0,,,,,,,Investment,Butyrskoe,7900000
53,,6.0,,,,,,,OwnerOccupier,Severnoe Tushino,8794500
39,20.0,2.0,,,,,,,Investment,Vyhino-Zhulebino,1000000
38,19.0,12.0,,,,,,,Investment,Severnoe Izmajlovo,6150000
31,21.0,9.0,,,,,,,Investment,Danilovskoe,6500000
46,30.0,2.0,,,,,,,Investment,Hovrino,6050000
37,19.0,3.0,,,,,,,Investment,Mar'ino,5800000
95,43.0,22.0,,,,,,,Investment,Hovrino,16700000
89,48.0,22.0,,,,,,,Investment,Solncevo,10982850
35,19.0,10.0,,,,,,,Investment,Vostochnoe Degunino,5000000
92,63.0,5.0,,,,,,,Investment,Juzhnoe Butovo,12500000
